,device_id,date,count,part_of_the_day
0,04833a47-4da4-493c-af58-403d88c27e63,2021-04-02,1,PART_1
1,04833a47-4da4-493c-af58-403d88c27e63,2021-04-04,1,PART_1
2,04833a47-4da4-493c-af58-403d88c27e63,2021-04-02,1,PART_2
3,04833a47-4da4-493c-af58-403d88c27e63,2021-04-04,1,PART_2
4,04833a47-4da4-493c-af58-403d88c27e63,2021-04-01,1,PART_3
5,04833a47-4da4-493c-af58-403d88c27e63,2021-04-03,1,PART_3
6,04833a47-4da4-493c-af58-403d88c27e63,2021-04-01,1,PART_4
7,04833a47-4da4-493c-af58-403d88c27e63,2021-04-03,1,PART_4
8,07048f64-6412-4699-a746-3fc687c33c95,2021-04-28,1,PART_1
9,07048f64-6412-4699-a746-3fc687c33c95,2021-04-17,1,PART_2
10,07048f64-6412-4699-a746-3fc687c33c95,2021-04-22,4,PART_2
11,07048f64-6412-4699-a746-3fc687c33c95,2021-05-13,7,PART_2
12,07048f64-6412-4699-a746-3fc687c33c95,2021-04-26,1,PART_3
13,07048f64-6412-4699-a746-3fc687c33c95,2021-05-09,4,PART_3
14,07048f64-6412-4699-a746-3fc687c33c95,2021-05-15,1,PART_3
15,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-01,1,PART_1
16,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-02,4,PART_1
17,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-03,2,PART_1
18,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-04,3,PART_1
19,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,3,PART_1
20,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,1,PART_2
21,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-01,1,PART_2
22,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-02,4,PART_2
23,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-03,2,PART_2
24,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-04,2,PART_2
25,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,2,PART_2
26,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-06,2,PART_2
27,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,4,PART_2
28,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,1,PART_3
29,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-01,4,PART_3
30,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-02,3,PART_3
31,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-03,3,PART_3
32,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-04,2,PART_3
33,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-05,2,PART_3
34,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-06,2,PART_3
35,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-08,9,PART_3
36,08541345-26e2-43c7-9391-a48ce61005d1,2021-03-31,1,PART_4
37,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-01,1,PART_4
38,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-02,1,PART_4
39,08541345-26e2-43c7-9391-a48ce61005d1,2021-04-03,2,PART_4
40,09d4e452-e73a-4db4-849c-8ce40dd5a30b,2021-04-12,5,PART_1
41,09d4e452-e73a-4db4-849c-8ce40dd5a30b,2021-04-12,8,PART_2
42,0bbb2d1c-08f9-40ca-a516-af846e26b3e0,2021-04-07,2,PART_3
43,0bbb2d1c-08f9-40ca-a516-af846e26b3e0,2021-04-04,6,PART_4
44,0bebba8c-9207-458f-a93d-5b6f4ec9357b,2021-04-06,3,PART_2
45,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-25,1,PART_1
46,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-26,1,PART_1
47,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-25,1,PART_2
48,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-26,1,PART_2
49,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-24,1,PART_3
50,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-25,1,PART_3
51,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-26,1,PART_3
52,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-24,1,PART_4
53,0d514ba7-9a7d-494d-8394-eb847438d5cd,2021-04-25,1,PART_4
54,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-02,4,PART_1
55,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,1,PART_1
56,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,1,PART_1
57,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,1,PART_1
58,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,36,PART_1
59,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,10,PART_1
60,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,1,PART_1
61,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,PART_1
62,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,PART_1
63,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-02,11,PART_2
64,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,1,PART_2
65,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,1,PART_2
66,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,32,PART_2
67,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,30,PART_2
68,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,3,PART_2
69,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,1,PART_2
70,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,PART_2
71,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,PART_2
72,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-01,1,PART_3
73,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-02,1,PART_3
74,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,10,PART_3
75,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,1,PART_3
76,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,1,PART_3
77,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,1,PART_3
78,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,1,PART_3
79,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,1,PART_3
80,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,PART_3
81,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,PART_3
82,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-01,1,PART_4
83,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-02,1,PART_4
84,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-03,6,PART_4
85,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-04,1,PART_4
86,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-05,1,PART_4
87,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-06,17,PART_4
88,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-07,1,PART_4
89,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-08,1,PART_4
90,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-09,1,PART_4
91,12f13c91-3e5c-4477-a781-88bab73726bc,2021-04-10,1,PART_4
92,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,11,PART_1
93,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,11,PART_1
94,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-05,18,PART_1
95,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-06,10,PART_1
96,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,11,PART_1
97,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,34,PART_1
98,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-09,10,PART_1
99,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-02,18,PART_2
100,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,13,PART_2
101,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,18,PART_2
102,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-05,22,PART_2
103,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-06,78,PART_2
104,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,18,PART_2
105,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,31,PART_2
106,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-09,9,PART_2
107,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-01,30,PART_3
108,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-02,7,PART_3
109,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,19,PART_3
110,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,9,PART_3
111,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-05,10,PART_3
112,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-06,15,PART_3
113,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,17,PART_3
114,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,32,PART_3
115,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-01,8,PART_4
116,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-02,19,PART_4
117,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-03,5,PART_4
118,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-04,11,PART_4
119,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-05,26,PART_4
120,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-06,18,PART_4
121,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-07,21,PART_4
122,145427c3-4dc0-40f0-80e9-ff921bf14b72,2021-04-08,12,PART_4
123,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,10,PART_1
124,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,18,PART_1
125,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,64,PART_1
126,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,8,PART_1
127,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,38,PART_1
128,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,54,PART_1
129,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,50,PART_1
130,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,22,PART_1
131,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,47,PART_1
132,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,17,PART_2
133,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,19,PART_2
134,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,15,PART_2
135,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,52,PART_2
136,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,58,PART_2
137,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,19,PART_2
138,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,19,PART_2
139,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,19,PART_2
140,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-07,79,PART_2
141,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,86,PART_3
142,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,109,PART_3
143,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,46,PART_3
144,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,19,PART_3
145,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,204,PART_3
146,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,52,PART_3
147,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,103,PART_3
148,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,64,PART_3
149,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-30,96,PART_4
150,171408ba-1802-416a-b00d-335bbe2eee6e,2021-03-31,39,PART_4
151,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-01,12,PART_4
152,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-02,15,PART_4
153,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-03,54,PART_4
154,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-04,17,PART_4
155,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-05,18,PART_4
156,171408ba-1802-416a-b00d-335bbe2eee6e,2021-04-06,26,PART_4
157,180d0e3a-6e20-4396-a148-8c0ed445c95f,2021-04-06,14,PART_2
158,184d1dea-bec0-4c36-97f1-5a5df961afaf,2021-04-17,1,PART_1
159,184d1dea-bec0-4c36-97f1-5a5df961afaf,2021-04-16,1,PART_2
160,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,1,PART_1
161,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,4,PART_2
162,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,2,PART_2
163,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-05,5,PART_2
164,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-06,5,PART_2
165,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,2,PART_2
166,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,4,PART_3
167,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,3,PART_3
168,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,3,PART_3
169,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-05,6,PART_3
170,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-07,5,PART_3
171,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,9,PART_3
172,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-02,4,PART_4
173,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-03,5,PART_4
174,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-04,3,PART_4
175,186ac443-305a-4beb-b7ee-7558d7be13d7,2021-04-08,3,PART_4
176,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,1,PART_1
177,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,1,PART_1
178,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,2,PART_1
179,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,12,PART_1
180,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,PART_1
181,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-09,1,PART_1
182,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,1,PART_1
183,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,1,PART_2
184,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,1,PART_2
185,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,1,PART_2
186,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,7,PART_2
187,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,PART_2
188,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-09,1,PART_2
189,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,1,PART_2
190,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-03,8,PART_3
191,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,1,PART_3
192,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,45,PART_3
193,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,1,PART_3
194,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,7,PART_3
195,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,PART_3
196,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-09,1,PART_3
197,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-03,1,PART_4
198,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,1,PART_4
199,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,12,PART_4
200,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,1,PART_4
201,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,16,PART_4
202,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,PART_4
203,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-09,1,PART_4
204,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-21,6,PART_1
205,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-26,6,PART_1
206,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-20,4,PART_2
207,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-21,28,PART_2
208,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-26,4,PART_2
209,18e08aa0-0a19-4bdf-9183-14334396dbf0,2021-04-21,4,PART_3
210,1d5dbe6b-ee04-4019-b65f-a4785638379b,2021-05-17,2,PART_3
211,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,9,PART_1
212,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,8,PART_1
213,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-30,2,PART_2
214,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,19,PART_2
215,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-04-01,7,PART_2
216,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-30,18,PART_3
217,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,26,PART_3
218,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-30,8,PART_4
219,1e64a9ac-ccc2-4bf7-9092-87a26382b192,2021-03-31,15,PART_4
220,216f9f63-1699-4b3e-85fa-0013505dc5fd,2021-04-03,1,PART_3
221,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-19,2,PART_3
222,21ca44be-3526-4847-9024-dd5337f8a56a,2021-05-19,2,PART_4
223,2630577e-9966-42d4-b9a2-571fa93807f0,2021-05-22,7,PART_4
224,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,1,PART_1
225,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,1,PART_2
226,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-30,3,PART_2
227,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,1,PART_3
228,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-23,1,PART_3
229,26ee3598-68fc-471d-a913-70f6bd3bc2e3,2021-05-22,1,PART_4
230,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,1,PART_1
231,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,1,PART_2
232,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,1,PART_2
233,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,1,PART_2
234,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,1,PART_3
235,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-21,1,PART_3
236,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,1,PART_3
237,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-28,1,PART_3
238,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-29,1,PART_3
239,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-06-03,1,PART_3
240,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-20,1,PART_4
241,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-22,1,PART_4
242,2ab92b8c-131e-4ee3-b445-9d0ed9bbab79,2021-05-29,1,PART_4
243,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,3,PART_1
244,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-12,1,PART_1
245,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-13,1,PART_1
246,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-13,1,PART_2
247,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-02,1,PART_3
248,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-07,3,PART_3
249,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-10,10,PART_3
250,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,5,PART_3
251,32ba08c7-668e-44a3-8e9f-6e5f5839282e,2021-04-11,1,PART_4
252,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,1,PART_1
253,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,2,PART_1
254,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,3,PART_1
255,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,1,PART_1
256,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,2,PART_1
257,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,2,PART_2
258,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,7,PART_2
259,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-20,2,PART_2
260,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,10,PART_2
