,device_id,date,count,part_of_the_day
261,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,9,PART_2
262,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,11,PART_2
263,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,5,PART_3
264,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,3,PART_3
265,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,2,PART_3
266,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,6,PART_3
267,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-25,16,PART_3
268,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-26,1,PART_3
269,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-18,1,PART_4
270,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-19,3,PART_4
271,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-22,3,PART_4
272,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-23,1,PART_4
273,34e8eaf4-2574-4047-b3dc-cb25aeb475df,2021-05-24,2,PART_4
274,38a30b17-0fdf-47a9-8430-756f15601b43,2021-04-02,1,PART_2
275,3965dc32-fcf3-4a7f-9f6f-b2ebad331463,2021-04-12,1,PART_3
276,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,1,PART_1
277,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-02,1,PART_2
278,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-03,1,PART_2
279,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-04,1,PART_2
280,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,1,PART_2
281,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-06,1,PART_2
282,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-02,1,PART_3
283,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-03,1,PART_3
284,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-04,1,PART_3
285,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,1,PART_3
286,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-06,1,PART_3
287,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-07,1,PART_3
288,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-03-31,1,PART_4
289,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-01,1,PART_4
290,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-02,1,PART_4
291,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-03,1,PART_4
292,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-05,1,PART_4
293,396fc6c7-66b3-48e0-939b-157f1d2da6bb,2021-04-06,1,PART_4
294,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_1
295,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,1,PART_1
296,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,7,PART_2
297,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_2
298,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-05,1,PART_2
299,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-06,1,PART_2
300,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-01,3,PART_3
301,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-02,1,PART_3
302,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_3
303,399f9351-8cda-413e-94e2-baa009ed2719,2021-04-04,1,PART_4
304,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-18,1,PART_2
305,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-19,1,PART_2
306,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-13,1,PART_3
307,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-17,1,PART_3
308,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-18,1,PART_3
309,3a14b159-bea9-4f66-bc30-abe0eb52e7bd,2021-04-19,1,PART_3
310,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_1
311,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,PART_1
312,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,PART_1
313,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_1
314,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,1,PART_1
315,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,PART_2
316,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,3,PART_2
317,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,PART_2
318,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,PART_2
319,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_2
320,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,1,PART_2
321,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,1,PART_3
322,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,3,PART_3
323,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_3
324,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,2,PART_3
325,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,PART_3
326,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_3
327,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,1,PART_3
328,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,2,PART_4
329,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,PART_4
330,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,PART_4
331,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,PART_4
332,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,PART_4
333,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-27,1,PART_1
334,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,22,PART_2
335,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-19,1,PART_2
336,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_2
337,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-18,15,PART_3
338,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_3
339,4151ba55-bd5d-4914-a2e8-c2c51efbd7cd,2021-05-26,1,PART_4
340,43ac9987-5fb6-4c1f-a700-99b873cfc214,2021-04-14,1,PART_3
341,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-03-31,2,PART_2
342,459a5898-acb9-4735-b5a6-3b532d4b63a3,2021-04-05,3,PART_2
343,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-26,1,PART_1
344,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-14,1,PART_2
345,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-20,1,PART_2
346,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-24,1,PART_2
347,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-19,1,PART_3
348,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-21,1,PART_3
349,475d0148-1ae7-4407-936d-df9b3f3d1b32,2021-04-23,1,PART_3
350,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,3,PART_1
351,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,17,PART_1
352,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,8,PART_1
353,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,5,PART_1
354,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,13,PART_1
355,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,9,PART_1
356,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,14,PART_1
357,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,7,PART_1
358,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,5,PART_1
359,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,9,PART_1
360,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,6,PART_1
361,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,10,PART_1
362,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,17,PART_2
363,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,21,PART_2
364,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,27,PART_2
365,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,24,PART_2
366,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,23,PART_2
367,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,27,PART_2
368,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,21,PART_2
369,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,15,PART_2
370,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,15,PART_2
371,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,16,PART_2
372,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,16,PART_2
373,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,18,PART_2
374,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,13,PART_2
375,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,28,PART_3
376,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,65,PART_3
377,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,49,PART_3
378,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,19,PART_3
379,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,43,PART_3
380,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,25,PART_3
381,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,39,PART_3
382,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,22,PART_3
383,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,21,PART_3
384,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,30,PART_3
385,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,18,PART_3
386,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,15,PART_3
387,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,13,PART_4
388,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,7,PART_4
389,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,17,PART_4
390,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,19,PART_4
391,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,21,PART_4
392,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,12,PART_4
393,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,14,PART_4
394,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,18,PART_4
395,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,15,PART_4
396,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,10,PART_4
397,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,12,PART_4
398,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,10,PART_4
399,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,17,PART_1
400,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-21,22,PART_1
401,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-20,13,PART_2
402,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-18,6,PART_3
403,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-23,2,PART_3
404,47f4825a-8b97-43bf-b76a-2a53992b6b1b,2021-04-19,1,PART_4
405,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-02,2,PART_1
406,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,2,PART_1
407,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,7,PART_1
408,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,7,PART_1
409,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,7,PART_1
410,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,7,PART_1
411,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,1,PART_1
412,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-02,3,PART_2
413,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,3,PART_2
414,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,3,PART_2
415,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,2,PART_2
416,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,2,PART_2
417,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,2,PART_2
418,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,3,PART_2
419,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-09,7,PART_2
420,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-01,2,PART_3
421,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-02,2,PART_3
422,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,8,PART_3
423,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,10,PART_3
424,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,10,PART_3
425,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-06,1,PART_3
426,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,7,PART_3
427,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-08,9,PART_3
428,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-01,2,PART_4
429,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-02,1,PART_4
430,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-03,6,PART_4
431,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-04,8,PART_4
432,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-05,5,PART_4
433,4cb7d565-b49a-40fb-b6d6-1d5dc6e354d2,2021-04-07,6,PART_4
434,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-20,1,PART_1
435,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,1,PART_1
436,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-22,1,PART_1
437,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,1,PART_1
438,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,1,PART_1
439,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,1,PART_1
440,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-26,1,PART_1
441,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-20,1,PART_2
442,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,1,PART_2
443,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-22,1,PART_2
444,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,1,PART_2
445,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,1,PART_2
446,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,1,PART_2
447,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-19,1,PART_3
448,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-20,1,PART_3
449,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,1,PART_3
450,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-22,1,PART_3
451,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,1,PART_3
452,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,1,PART_3
453,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,1,PART_3
454,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-19,1,PART_4
455,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-20,1,PART_4
456,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-21,5,PART_4
457,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-22,1,PART_4
458,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-23,1,PART_4
459,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-24,1,PART_4
460,4e232dd4-b244-4391-9b61-a91efc9ee2a8,2021-05-25,1,PART_4
461,5287d30c-3fc9-443b-8a14-5d3940820391,2021-05-24,1,PART_1
462,5287d30c-3fc9-443b-8a14-5d3940820391,2021-05-26,1,PART_2
463,5287d30c-3fc9-443b-8a14-5d3940820391,2021-05-18,4,PART_3
464,5287d30c-3fc9-443b-8a14-5d3940820391,2021-05-22,2,PART_3
465,5287d30c-3fc9-443b-8a14-5d3940820391,2021-05-21,1,PART_4
466,5671f281-3abb-49e5-9537-9d0ca7ffeba3,2021-04-02,1,PART_2
467,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,2,PART_1
468,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,1,PART_1
469,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,55,PART_1
470,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,1,PART_1
471,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,2,PART_1
472,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,2,PART_1
473,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,2,PART_2
474,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,2,PART_2
475,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,80,PART_2
476,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,31,PART_2
477,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,9,PART_2
478,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,18,PART_2
479,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,28,PART_2
480,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-12,2,PART_3
481,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-13,3,PART_3
482,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,15,PART_3
483,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,12,PART_3
484,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,19,PART_3
485,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,26,PART_3
486,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-18,42,PART_3
487,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-14,1,PART_4
488,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-15,1,PART_4
489,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-16,11,PART_4
490,5834390f-4f19-464a-a5b4-bcf8d5f21914,2021-04-17,1,PART_4
491,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,1,PART_1
492,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,PART_1
493,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,1,PART_1
494,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,1,PART_1
495,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,1,PART_1
496,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,1,PART_1
497,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,1,PART_1
498,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,1,PART_1
499,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,1,PART_1
500,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-28,1,PART_1
501,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,1,PART_2
502,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,1,PART_2
503,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,PART_2
504,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,1,PART_2
505,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,1,PART_2
506,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,1,PART_2
507,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,1,PART_2
508,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,1,PART_2
509,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,1,PART_2
510,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,1,PART_2
511,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-28,1,PART_2
512,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-18,1,PART_3
513,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-19,1,PART_3
514,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-20,1,PART_3
515,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-21,1,PART_3
516,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-22,1,PART_3
517,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-23,1,PART_3
518,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-24,1,PART_3
519,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-25,1,PART_3
520,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-26,1,PART_3
521,58400cd0-ace4-453b-841f-7e765f83b9f1,2021-05-27,1,PART_3
